,dteday,hr,holiday,workingday,hum,windspeed,temp_c,feels_like_c,light_out,total,fall,spring,summer,winter,clear,heavy,light,mist
8483,12/25/2011,3,0,0,0.72,0,2.34,1.9982,0,4,0,0,0,1,1,0,0,0
8484,12/25/2011,5,0,0,0.75,7,1.4,-0.9982,0,1,0,0,0,1,1,0,0,0
8485,12/25/2011,6,0,0,0.75,7,1.4,-0.9982,0,1,0,0,0,1,1,0,0,0
8486,12/25/2011,7,0,0,0.8,7,2.34,-0.0016,1,4,0,0,0,1,1,0,0,0
8487,12/25/2011,8,0,0,0.8,11,1.4,-2.0014,1,5,0,0,0,1,1,0,0,0
8488,12/25/2011,9,0,0,0.87,11,3.28,-0.0016,1,23,0,0,0,1,1,0,0,0
8489,12/25/2011,10,0,0,0.81,17,4.22,-0.0016,1,43,0,0,0,1,1,0,0,0
8490,12/25/2011,11,0,0,0.7,11,6.1,3.998,1,85,0,0,0,1,1,0,0,0
8491,12/25/2011,12,0,0,0.75,20,6.1,1.9982,1,66,0,0,0,1,1,0,0,0
8492,12/25/2011,13,0,0,0.7,17,7.04,3.998,1,79,0,0,0,1,1,0,0,0
8493,12/25/2011,14,0,0,0.61,17,7.98,5.0012,1,86,0,0,0,1,1,0,0,0
8494,12/25/2011,15,0,0,0.61,13,7.98,5.9978,1,91,0,0,0,1,1,0,0,0
8495,12/25/2011,16,0,0,0.57,7,8.92,7.9976,1,86,0,0,0,1,1,0,0,0
8496,12/25/2011,17,0,0,0.61,9,7.98,5.9978,0,44,0,0,0,1,1,0,0,0
8497,12/25/2011,18,0,0,0.7,13,7.04,5.0012,0,30,0,0,0,1,1,0,0,0
8498,12/25/2011,19,0,0,0.57,9,7.04,5.9978,0,16,0,0,0,1,1,0,0,0
8499,12/25/2011,20,0,0,0.49,6,7.04,5.9978,0,26,0,0,0,1,1,0,0,0
8500,12/25/2011,21,0,0,0.56,9,6.1,3.998,0,19,0,0,0,1,1,0,0,0
8501,12/25/2011,22,0,0,0.61,11,5.16,1.9982,0,17,0,0,0,1,1,0,0,0
8502,12/25/2011,23,0,0,0.65,9,4.22,1.9982,0,16,0,0,0,1,1,0,0,0
8503,12/26/2011,0,1,0,0.75,11,2.34,-0.9982,0,11,0,0,0,1,1,0,0,0
8504,12/26/2011,1,1,0,0.56,13,5.16,1.9982,0,10,0,0,0,1,1,0,0,0
8505,12/26/2011,2,1,0,0.46,15,7.98,5.0012,0,7,0,0,0,1,1,0,0,0
8506,12/26/2011,4,1,0,0.46,20,7.98,3.998,0,2,0,0,0,1,1,0,0,0
8507,12/26/2011,5,1,0,0.42,26,7.98,3.998,0,4,0,0,0,1,1,0,0,0
8508,12/26/2011,6,1,0,0.45,19,7.04,3.998,0,4,0,0,0,1,1,0,0,0
8509,12/26/2011,7,1,0,0.45,13,7.04,5.0012,1,19,0,0,0,1,1,0,0,0
8510,12/26/2011,8,1,0,0.45,9,7.04,5.9978,1,18,0,0,0,1,1,0,0,0
8511,12/26/2011,9,1,0,0.46,20,7.98,3.998,1,62,0,0,0,1,1,0,0,0
8512,12/26/2011,10,1,0,0.42,35,7.98,3.0014,1,70,0,0,0,1,1,0,0,0
8513,12/26/2011,11,1,0,0.46,39,7.98,3.0014,1,91,0,0,0,1,1,0,0,0
8514,12/26/2011,12,1,0,0.43,31,8.92,5.0012,1,100,0,0,0,1,1,0,0,0
8515,12/26/2011,13,1,0,0.4,20,9.86,9.9974,1,140,0,0,0,1,1,0,0,0
8516,12/26/2011,14,1,0,0.4,22,9.86,9.9974,1,153,0,0,0,1,1,0,0,0
8517,12/26/2011,15,1,0,0.4,17,9.86,9.9974,1,131,0,0,0,1,1,0,0,0
8518,12/26/2011,16,1,0,0.43,19,8.92,5.9978,1,97,0,0,0,1,1,0,0,0
8519,12/26/2011,17,1,0,0.46,15,7.98,5.0012,0,97,0,0,0,1,1,0,0,0
8520,12/26/2011,18,1,0,0.49,6,7.04,5.9978,0,75,0,0,0,1,1,0,0,0
8521,12/26/2011,19,1,0,0.65,6,6.1,5.0012,0,65,0,0,0,1,1,0,0,0
8522,12/26/2011,20,1,0,0.56,6,6.1,5.0012,0,56,0,0,0,1,1,0,0,0
8523,12/26/2011,21,1,0,0.7,0,4.22,3.998,0,49,0,0,0,1,1,0,0,0
8524,12/26/2011,22,1,0,0.7,0,4.22,3.998,0,27,0,0,0,1,1,0,0,0
8525,12/26/2011,23,1,0,0.7,7,4.22,1.9982,0,29,0,0,0,1,1,0,0,0
8526,12/27/2011,0,0,1,0.7,11,4.22,1.0016,0,12,0,0,0,1,1,0,0,0
8527,12/27/2011,1,0,1,0.7,9,4.22,1.9982,0,6,0,0,0,1,1,0,0,0
8528,12/27/2011,2,0,1,0.7,9,4.22,1.9982,0,4,0,0,0,1,1,0,0,0
8529,12/27/2011,3,0,1,0.61,15,6.1,3.0014,0,3,0,0,0,1,0,0,0,1
8530,12/27/2011,4,0,1,0.65,15,6.1,3.0014,0,3,0,0,0,1,0,0,0,1
8531,12/27/2011,5,0,1,0.64,19,6.1,1.9982,0,8,0,0,0,1,0,0,0,1
8532,12/27/2011,6,0,1,0.61,20,6.1,1.9982,0,35,0,0,0,1,0,0,0,1
8533,12/27/2011,7,0,1,0.65,19,6.1,3.0014,1,80,0,0,0,1,0,0,0,1
8534,12/27/2011,8,0,1,0.65,11,6.1,3.998,1,164,0,0,0,1,0,0,0,1
8535,12/27/2011,9,0,1,0.66,7,7.04,5.9978,1,104,0,0,0,1,0,0,1,0
8536,12/27/2011,10,0,1,0.66,6,7.04,5.9978,1,60,0,0,0,1,0,0,0,1
8537,12/27/2011,11,0,1,0.66,7,7.04,5.9978,1,30,0,0,0,1,0,0,1,0
8538,12/27/2011,12,0,1,0.81,6,6.1,5.0012,1,24,0,0,0,1,0,0,1,0
8539,12/27/2011,13,0,1,0.87,9,6.1,3.998,1,20,0,0,0,1,0,0,1,0
8540,12/27/2011,14,0,1,0.82,26,11.74,11.9972,1,14,0,0,0,1,0,0,1,0
8541,12/27/2011,15,0,1,0.82,26,11.74,11.9972,1,19,0,0,0,1,0,0,1,0
8542,12/27/2011,16,0,1,0.88,22,12.68,13.0004,1,46,0,0,0,1,0,0,1,0
8543,12/27/2011,17,0,1,0.87,9,10.8,11.0006,0,115,0,0,0,1,0,0,1,0
8544,12/27/2011,18,0,1,0.87,19,9.86,9.9974,0,135,0,0,0,1,1,0,0,0
8545,12/27/2011,19,0,1,0.87,11,7.98,5.9978,0,90,0,0,0,1,1,0,0,0
8546,12/27/2011,20,0,1,0.93,6,7.04,5.9978,0,69,0,0,0,1,1,0,0,0
8547,12/27/2011,21,0,1,0.87,6,7.04,5.9978,0,63,0,0,0,1,1,0,0,0
8548,12/27/2011,22,0,1,0.87,6,7.04,5.9978,0,32,0,0,0,1,1,0,0,0
8549,12/27/2011,23,0,1,0.93,9,6.1,3.998,0,26,0,0,0,1,1,0,0,0
8550,12/28/2011,0,0,1,0.87,11,7.04,5.0012,0,10,0,0,0,1,1,0,0,0
8551,12/28/2011,1,0,1,0.76,11,7.04,5.0012,0,12,0,0,0,1,1,0,0,0
8552,12/28/2011,2,0,1,0.61,17,7.04,3.998,0,7,0,0,0,1,1,0,0,0
8553,12/28/2011,3,0,1,0.61,17,7.04,3.998,0,4,0,0,0,1,1,0,0,0
8554,12/28/2011,5,0,1,0.57,24,7.04,3.0014,0,9,0,0,0,1,1,0,0,0
8555,12/28/2011,6,0,1,0.57,17,7.04,3.998,0,43,0,0,0,1,1,0,0,0
8556,12/28/2011,7,0,1,0.57,17,7.04,3.998,1,110,0,0,0,1,1,0,0,0
8557,12/28/2011,8,0,1,0.57,24,7.04,3.0014,1,217,0,0,0,1,1,0,0,0
8558,12/28/2011,9,0,1,0.57,22,7.04,3.998,1,189,0,0,0,1,1,0,0,0
8559,12/28/2011,10,0,1,0.57,15,7.98,5.0012,1,96,0,0,0,1,1,0,0,0
8560,12/28/2011,11,0,1,0.46,24,8.92,5.9978,1,111,0,0,0,1,1,0,0,0
8561,12/28/2011,12,0,1,0.46,37,7.98,3.0014,1,140,0,0,0,1,1,0,0,0
8562,12/28/2011,13,0,1,0.39,31,7.98,3.0014,1,159,0,0,0,1,1,0,0,0
8563,12/28/2011,14,0,1,0.39,26,7.04,3.0014,1,120,0,0,0,1,1,0,0,0
8564,12/28/2011,15,0,1,0.36,28,7.04,3.0014,1,117,0,0,0,1,1,0,0,0
8565,12/28/2011,16,0,1,0.36,28,6.1,1.9982,1,167,0,0,0,1,1,0,0,0
8566,12/28/2011,17,0,1,0.38,17,5.16,1.9982,0,250,0,0,0,1,1,0,0,0
8567,12/28/2011,18,0,1,0.38,22,4.22,-0.9982,0,169,0,0,0,1,1,0,0,0
8568,12/28/2011,19,0,1,0.41,17,3.28,-0.9982,0,151,0,0,0,1,1,0,0,0
8569,12/28/2011,20,0,1,0.41,15,3.28,-0.9982,0,79,0,0,0,1,1,0,0,0
8570,12/28/2011,21,0,1,0.44,9,2.34,-0.9982,0,70,0,0,0,1,1,0,0,0
8571,12/28/2011,22,0,1,0.44,7,2.34,-0.0016,0,33,0,0,0,1,1,0,0,0
8572,12/28/2011,23,0,1,0.44,17,2.34,-2.0014,0,39,0,0,0,1,1,0,0,0
8573,12/29/2011,0,0,1,0.47,13,2.34,-0.9982,0,28,0,0,0,1,0,0,0,1
8574,12/29/2011,1,0,1,0.47,15,2.34,-2.0014,0,15,0,0,0,1,1,0,0,0
8575,12/29/2011,2,0,1,0.51,7,1.4,-0.9982,0,3,0,0,0,1,1,0,0,0
8576,12/29/2011,3,0,1,0.55,13,1.4,-2.998,0,2,0,0,0,1,1,0,0,0
8577,12/29/2011,4,0,1,0.55,11,1.4,-2.0014,0,3,0,0,0,1,1,0,0,0
8578,12/29/2011,5,0,1,0.55,7,1.4,-0.9982,0,10,0,0,0,1,1,0,0,0
8579,12/29/2011,6,0,1,0.59,0,1.4,1.0016,0,41,0,0,0,1,1,0,0,0
8580,12/29/2011,7,0,1,0.64,6,0.46,-2.0014,1,106,0,0,0,1,1,0,0,0
8581,12/29/2011,8,0,1,0.64,0,1.4,1.0016,1,210,0,0,0,1,0,0,0,1
8582,12/29/2011,9,0,1,0.64,9,1.4,-2.0014,1,170,0,0,0,1,0,0,0,1
8583,12/29/2011,10,0,1,0.64,11,2.34,-0.9982,1,110,0,0,0,1,0,0,0,1
8584,12/29/2011,11,0,1,0.6,6,3.28,1.0016,1,122,0,0,0,1,0,0,0,1
8585,12/29/2011,12,0,1,0.56,7,4.22,1.9982,1,130,0,0,0,1,0,0,0,1
8586,12/29/2011,13,0,1,0.52,7,5.16,3.0014,1,131,0,0,0,1,0,0,0,1
8587,12/29/2011,14,0,1,0.52,0,6.1,5.9978,1,142,0,0,0,1,0,0,0,1
8588,12/29/2011,15,0,1,0.52,6,6.1,5.0012,1,177,0,0,0,1,0,0,0,1
8589,12/29/2011,16,0,1,0.52,11,6.1,3.998,1,177,0,0,0,1,1,0,0,0
8590,12/29/2011,17,0,1,0.61,11,6.1,3.998,0,240,0,0,0,1,1,0,0,0
8591,12/29/2011,18,0,1,0.56,9,6.1,3.998,0,207,0,0,0,1,1,0,0,0
8592,12/29/2011,19,0,1,0.56,7,6.1,5.0012,0,135,0,0,0,1,1,0,0,0
8593,12/29/2011,20,0,1,0.65,7,5.16,3.0014,0,96,0,0,0,1,1,0,0,0
8594,12/29/2011,21,0,1,0.61,9,5.16,3.0014,0,68,0,0,0,1,0,0,0,1
8595,12/29/2011,22,0,1,0.65,9,5.16,3.0014,0,55,0,0,0,1,1,0,0,0
8596,12/29/2011,23,0,1,0.65,11,6.1,3.998,0,45,0,0,0,1,1,0,0,0
8597,12/30/2011,0,0,1,0.7,9,5.16,3.0014,0,30,0,0,0,1,1,0,0,0
8598,12/30/2011,1,0,1,0.65,6,4.22,3.0014,0,20,0,0,0,1,1,0,0,0
8599,12/30/2011,2,0,1,0.7,7,3.28,1.0016,0,12,0,0,0,1,1,0,0,0
8600,12/30/2011,3,0,1,0.7,7,3.28,1.0016,0,6,0,0,0,1,1,0,0,0
8601,12/30/2011,4,0,1,0.7,6,3.28,1.0016,0,2,0,0,0,1,1,0,0,0
8602,12/30/2011,5,0,1,0.75,6,2.34,1.0016,0,10,0,0,0,1,1,0,0,0
8603,12/30/2011,6,0,1,0.7,6,3.28,1.0016,0,32,0,0,0,1,1,0,0,0
8604,12/30/2011,7,0,1,0.75,6,3.28,1.0016,1,95,0,0,0,1,1,0,0,0
8605,12/30/2011,8,0,1,0.75,6,3.28,1.0016,1,205,0,0,0,1,0,0,0,1
8606,12/30/2011,9,0,1,0.75,0,4.22,3.998,1,194,0,0,0,1,1,0,0,0
8607,12/30/2011,10,0,1,0.65,17,6.1,3.0014,1,118,0,0,0,1,1,0,0,0
8608,12/30/2011,11,0,1,0.66,13,7.04,5.0012,1,171,0,0,0,1,1,0,0,0
8609,12/30/2011,12,0,1,0.57,9,7.04,5.9978,1,197,0,0,0,1,1,0,0,0
8610,12/30/2011,13,0,1,0.53,9,8.92,7.001,1,207,0,0,0,1,0,0,0,1
8611,12/30/2011,14,0,1,0.47,6,10.8,11.0006,1,245,0,0,0,1,0,0,0,1
8612,12/30/2011,15,0,1,0.44,0,11.74,11.9972,1,292,0,0,0,1,1,0,0,0
8613,12/30/2011,16,0,1,0.47,13,11.74,11.9972,1,283,0,0,0,1,1,0,0,0
8614,12/30/2011,17,0,1,0.54,11,9.86,9.9974,0,242,0,0,0,1,1,0,0,0
8615,12/30/2011,18,0,1,0.62,9,8.92,7.001,0,182,0,0,0,1,1,0,0,0
8616,12/30/2011,19,0,1,0.49,28,7.98,3.998,0,112,0,0,0,1,0,0,0,1
8617,12/30/2011,20,0,1,0.66,7,7.98,7.001,0,91,0,0,0,1,0,0,0,1
8618,12/30/2011,21,0,1,0.66,7,8.92,7.9976,0,95,0,0,0,1,0,0,0,1
8619,12/30/2011,22,0,1,0.71,11,7.98,5.9978,0,85,0,0,0,1,0,0,0,1
8620,12/30/2011,23,0,1,0.66,17,8.92,5.9978,0,73,0,0,0,1,0,0,0,1
8621,12/31/2011,0,0,0,0.62,22,9.86,9.9974,0,44,0,0,0,1,0,0,0,1
8622,12/31/2011,1,0,0,0.62,19,10.8,11.0006,0,35,0,0,0,1,0,0,0,1
8623,12/31/2011,2,0,0,0.62,19,10.8,11.0006,0,28,0,0,0,1,0,0,0,1
8624,12/31/2011,3,0,0,0.62,19,10.8,11.0006,0,18,0,0,0,1,0,0,0,1
8625,12/31/2011,4,0,0,0.71,15,9.86,9.9974,0,10,0,0,0,1,1,0,0,0
8626,12/31/2011,5,0,0,0.76,15,8.92,7.001,0,1,0,0,0,1,0,0,0,1
8627,12/31/2011,6,0,0,0.71,6,10.8,11.0006,0,6,0,0,0,1,0,0,0,1
8628,12/31/2011,7,0,0,0.76,0,9.86,9.9974,1,19,0,0,0,1,0,0,1,0
8629,12/31/2011,8,0,0,0.81,9,7.98,5.9978,1,49,0,0,0,1,1,0,0,0
8630,12/31/2011,9,0,0,0.76,0,9.86,9.9974,1,90,0,0,0,1,1,0,0,0
8631,12/31/2011,10,0,0,0.76,11,10.8,11.0006,1,128,0,0,0,1,1,0,0,0
8632,12/31/2011,11,0,0,0.71,11,11.74,11.9972,1,217,0,0,0,1,1,0,0,0
8633,12/31/2011,12,0,0,0.39,20,16.44,17.0,1,273,0,0,0,1,1,0,0,0
8634,12/31/2011,13,0,0,0.42,33,15.5,15.9968,1,313,0,0,0,1,1,0,0,0
8635,12/31/2011,14,0,0,0.51,22,13.62,13.997,1,300,0,0,0,1,1,0,0,0
8636,12/31/2011,15,0,0,0.47,33,13.62,13.997,1,253,0,0,0,1,1,0,0,0
8637,12/31/2011,16,0,0,0.51,26,12.68,13.0004,1,195,0,0,0,1,1,0,0,0
8638,12/31/2011,17,0,0,0.54,13,11.74,11.9972,0,129,0,0,0,1,1,0,0,0
8639,12/31/2011,18,0,0,0.54,9,11.74,11.9972,0,93,0,0,0,1,1,0,0,0
8640,12/31/2011,19,0,0,0.54,15,11.74,11.9972,0,92,0,0,0,1,1,0,0,0
8641,12/31/2011,20,0,0,0.54,15,11.74,11.9972,0,71,0,0,0,1,1,0,0,0
8642,12/31/2011,21,0,0,0.58,13,10.8,11.0006,0,52,0,0,0,1,1,0,0,0
8643,12/31/2011,22,0,0,0.62,9,9.86,9.9974,0,38,0,0,0,1,1,0,0,0
8644,12/31/2011,23,0,0,0.66,0,8.92,9.0008,0,31,0,0,0,1,1,0,0,0
8645,1/1/2012,0,0,0,0.66,0,8.92,9.0008,0,48,0,0,0,1,1,0,0,0
8646,1/1/2012,1,0,0,0.66,9,8.92,7.001,0,93,0,0,0,1,1,0,0,0
8647,1/1/2012,2,0,0,0.76,0,7.04,7.001,0,75,0,0,0,1,1,0,0,0
8648,1/1/2012,3,0,0,0.81,0,6.1,5.9978,0,52,0,0,0,1,1,0,0,0
8649,1/1/2012,4,0,0,0.81,6,5.16,3.998,0,8,0,0,0,1,1,0,0,0
8650,1/1/2012,5,0,0,0.81,7,5.16,3.0014,0,5,0,0,0,1,1,0,0,0
8651,1/1/2012,6,0,0,0.93,9,4.22,1.9982,0,2,0,0,0,1,1,0,0,0
8652,1/1/2012,7,0,0,0.93,11,4.22,1.0016,1,7,0,0,0,1,1,0,0,0
8653,1/1/2012,8,0,0,0.87,7,4.22,1.9982,1,14,0,0,0,1,1,0,0,0
8654,1/1/2012,9,0,0,0.93,7,4.22,1.9982,1,40,0,0,0,1,1,0,0,0
8655,1/1/2012,10,0,0,0.81,7,6.1,5.0012,1,70,0,0,0,1,1,0,0,0
8656,1/1/2012,11,0,0,0.76,9,7.98,5.9978,1,138,0,0,0,1,1,0,0,0
8657,1/1/2012,12,0,0,0.62,19,10.8,11.0006,1,201,0,0,0,1,1,0,0,0
8658,1/1/2012,13,0,0,0.58,19,11.74,11.9972,1,223,0,0,0,1,1,0,0,0
8659,1/1/2012,14,0,0,0.54,20,12.68,13.0004,1,267,0,0,0,1,1,0,0,0
8660,1/1/2012,15,0,0,0.51,20,13.62,13.997,1,265,0,0,0,1,1,0,0,0
8661,1/1/2012,16,0,0,0.54,20,12.68,13.0004,1,215,0,0,0,1,0,0,0,1
8662,1/1/2012,17,0,0,0.48,11,14.56,15.0002,0,111,0,0,0,1,0,0,0,1
8663,1/1/2012,18,0,0,0.59,17,13.62,13.997,0,106,0,0,0,1,0,0,1,0
8664,1/1/2012,19,0,0,0.67,26,11.74,11.9972,0,105,0,0,0,1,0,0,1,0
8665,1/1/2012,20,0,0,0.62,20,12.68,13.0004,0,83,0,0,0,1,0,0,0,1
8666,1/1/2012,21,0,0,0.67,17,12.68,13.0004,0,71,0,0,0,1,0,0,0,1
8667,1/1/2012,22,0,0,0.55,28,13.62,13.997,0,66,0,0,0,1,1,0,0,0
8668,1/1/2012,23,0,0,0.51,20,12.68,13.0004,0,29,0,0,0,1,1,0,0,0
8669,1/2/2012,0,1,0,0.4,31,10.8,11.0006,0,39,0,0,0,1,1,0,0,0
8670,1/2/2012,1,1,0,0.43,28,8.92,5.9978,0,12,0,0,0,1,1,0,0,0
8671,1/2/2012,2,1,0,0.34,30,8.92,5.0012,0,7,0,0,0,1,1,0,0,0
8672,1/2/2012,4,1,0,0.45,22,5.16,1.0016,0,4,0,0,0,1,1,0,0,0
8673,1/2/2012,5,1,0,0.45,22,5.16,1.0016,0,4,0,0,0,1,1,0,0,0
8674,1/2/2012,6,1,0,0.41,26,4.22,-0.9982,0,14,0,0,0,1,1,0,0,0
8675,1/2/2012,7,1,0,0.32,26,3.28,-2.0014,1,16,0,0,0,1,1,0,0,0
8676,1/2/2012,8,1,0,0.35,17,3.28,-0.9982,1,53,0,0,0,1,1,0,0,0
8677,1/2/2012,9,1,0,0.35,0,3.28,1.0016,1,68,0,0,0,1,1,0,0,0
8678,1/2/2012,10,1,0,0.35,19,4.22,-0.0016,1,109,0,0,0,1,1,0,0,0
8679,1/2/2012,11,1,0,0.35,33,4.22,-2.0014,1,175,0,0,0,1,1,0,0,0
8680,1/2/2012,12,1,0,0.36,17,5.16,1.9982,1,202,0,0,0,1,1,0,0,0
8681,1/2/2012,13,1,0,0.36,20,6.1,1.9982,1,176,0,0,0,1,1,0,0,0
8682,1/2/2012,14,1,0,0.36,28,6.1,1.9982,1,151,0,0,0,1,1,0,0,0
8683,1/2/2012,15,1,0,0.38,30,5.16,-0.0016,1,168,0,0,0,1,1,0,0,0
8684,1/2/2012,16,1,0,0.35,28,4.22,-0.9982,1,154,0,0,0,1,1,0,0,0
8685,1/2/2012,17,1,0,0.35,26,4.22,-0.9982,0,153,0,0,0,1,1,0,0,0
8686,1/2/2012,18,1,0,0.33,17,4.22,-0.0016,0,126,0,0,0,1,1,0,0,0
8687,1/2/2012,19,1,0,0.38,15,3.28,-0.9982,0,93,0,0,0,1,1,0,0,0
8688,1/2/2012,20,1,0,0.41,15,3.28,-0.9982,0,88,0,0,0,1,1,0,0,0
8689,1/2/2012,21,1,0,0.41,22,3.28,-2.0014,0,66,0,0,0,1,0,0,0,1
8690,1/2/2012,22,1,0,0.44,19,2.34,-2.0014,0,39,0,0,0,1,0,0,0,1
8691,1/2/2012,23,1,0,0.44,17,2.34,-2.0014,0,34,0,0,0,1,1,0,0,0
8692,1/3/2012,0,0,1,0.51,17,1.4,-2.998,0,13,0,0,0,1,1,0,0,0
8693,1/3/2012,1,0,1,0.55,15,0.46,-4.0012,0,6,0,0,0,1,1,0,0,0
8694,1/3/2012,2,0,1,0.51,17,0.46,-4.9978,0,3,0,0,0,1,1,0,0,0
8695,1/3/2012,3,0,1,0.55,19,-0.48,-6.9976,0,2,0,0,0,1,1,0,0,0
8696,1/3/2012,4,0,1,0.55,17,-0.48,-6.001,0,5,0,0,0,1,1,0,0,0
8697,1/3/2012,5,0,1,0.54,13,-1.42,-6.9976,0,12,0,0,0,1,1,0,0,0
8698,1/3/2012,6,0,1,0.59,19,-1.42,-8.0008,0,85,0,0,0,1,1,0,0,0
8699,1/3/2012,7,0,1,0.59,17,-1.42,-8.0008,1,170,0,0,0,1,1,0,0,0
8700,1/3/2012,8,0,1,0.55,19,-0.48,-6.9976,1,354,0,0,0,1,1,0,0,0
8701,1/3/2012,9,0,1,0.5,19,-0.48,-6.9976,1,153,0,0,0,1,1,0,0,0
8702,1/3/2012,10,0,1,0.47,31,-0.48,-8.0008,1,60,0,0,0,1,1,0,0,0
8703,1/3/2012,11,0,1,0.37,35,0.46,-6.9976,1,75,0,0,0,1,1,0,0,0
8704,1/3/2012,12,0,1,0.37,35,0.46,-6.9976,1,74,0,0,0,1,1,0,0,0
8705,1/3/2012,13,0,1,0.34,44,0.46,-8.0008,1,73,0,0,0,1,1,0,0,0
8706,1/3/2012,14,0,1,0.43,35,-0.48,-8.0008,1,79,0,0,0,1,1,0,0,0
8707,1/3/2012,15,0,1,0.37,28,-0.48,-8.0008,1,77,0,0,0,1,1,0,0,0
8708,1/3/2012,16,0,1,0.39,39,-1.42,-10.0006,1,136,0,0,0,1,1,0,0,0
8709,1/3/2012,17,0,1,0.26,31,-1.42,-8.9974,0,245,0,0,0,1,1,0,0,0
8710,1/3/2012,18,0,1,0.26,35,-1.42,-10.0006,0,224,0,0,0,1,1,0,0,0
8711,1/3/2012,19,0,1,0.28,28,-2.36,-10.0006,0,156,0,0,0,1,1,0,0,0
8712,1/3/2012,20,0,1,0.33,17,-2.36,-8.0008,0,115,0,0,0,1,1,0,0,0
8713,1/3/2012,21,0,1,0.36,15,-3.3,-8.9974,0,68,0,0,0,1,1,0,0,0
8714,1/3/2012,22,0,1,0.46,17,-3.3,-8.9974,0,33,0,0,0,1,1,0,0,0
8715,1/3/2012,23,0,1,0.46,26,-3.3,-10.9972,0,18,0,0,0,1,1,0,0,0
8716,1/4/2012,0,0,1,0.42,22,-4.24,-12.0004,0,9,0,0,0,1,1,0,0,0
8717,1/4/2012,1,0,1,0.38,20,-6.12,-14.0002,0,3,0,0,0,1,1,0,0,0
8718,1/4/2012,2,0,1,0.34,19,-7.06,-14.9968,0,1,0,0,0,1,1,0,0,0
8719,1/4/2012,3,0,1,0.34,19,-7.06,-14.9968,0,1,0,0,0,1,1,0,0,0
8720,1/4/2012,4,0,1,0.41,13,-7.06,-12.997,0,2,0,0,0,1,1,0,0,0
8721,1/4/2012,5,0,1,0.41,13,-7.06,-12.997,0,14,0,0,0,1,1,0,0,0
8722,1/4/2012,6,0,1,0.41,11,-7.06,-12.997,0,59,0,0,0,1,1,0,0,0
8723,1/4/2012,7,0,1,0.44,13,-7.06,-12.997,1,152,0,0,0,1,1,0,0,0
8724,1/4/2012,8,0,1,0.44,9,-7.06,-12.0004,1,315,0,0,0,1,1,0,0,0
8725,1/4/2012,9,0,1,0.45,9,-6.12,-12.0004,1,180,0,0,0,1,1,0,0,0
8726,1/4/2012,10,0,1,0.45,0,-5.18,-8.9974,1,64,0,0,0,1,1,0,0,0
8727,1/4/2012,11,0,1,0.42,6,-4.24,-8.0008,1,46,0,0,0,1,0,0,0,1
8728,1/4/2012,12,0,1,0.46,13,-3.3,-8.9974,1,84,0,0,0,1,0,0,0,1
8729,1/4/2012,13,0,1,0.43,17,-1.42,-8.0008,1,91,0,0,0,1,0,0,0,1
8730,1/4/2012,14,0,1,0.46,17,-1.42,-8.0008,1,75,0,0,0,1,0,0,0,1
8731,1/4/2012,15,0,1,0.37,22,0.46,-6.001,1,90,0,0,0,1,0,0,0,1
8732,1/4/2012,16,0,1,0.4,19,0.46,-4.9978,1,131,0,0,0,1,0,0,0,1
8733,1/4/2012,17,0,1,0.4,13,1.4,-2.998,1,281,0,0,0,1,0,0,0,1
8734,1/4/2012,18,0,1,0.37,9,1.4,-2.0014,0,289,0,0,0,1,0,0,0,1
8735,1/4/2012,19,0,1,0.4,7,1.4,-0.9982,0,184,0,0,0,1,0,0,0,1
8736,1/4/2012,20,0,1,0.4,13,1.4,-2.998,0,123,0,0,0,1,0,0,0,1
8737,1/4/2012,21,0,1,0.44,0,1.4,1.0016,0,90,0,0,0,1,0,0,0,1
8738,1/4/2012,22,0,1,0.47,6,1.4,-0.9982,0,52,0,0,0,1,0,0,0,1
8739,1/4/2012,23,0,1,0.44,7,1.4,-0.9982,0,32,0,0,0,1,0,0,0,1
8740,1/5/2012,0,0,1,0.47,13,2.34,-0.9982,0,14,0,0,0,1,0,0,0,1
8741,1/5/2012,1,0,1,0.51,6,1.4,-0.9982,0,5,0,0,0,1,1,0,0,0
8742,1/5/2012,2,0,1,0.51,6,1.4,-0.9982,0,4,0,0,0,1,1,0,0,0
8743,1/5/2012,3,0,1,0.61,0,1.4,1.0016,0,4,0,0,0,1,1,0,0,0
8744,1/5/2012,4,0,1,0.59,6,1.4,-0.9982,0,5,0,0,0,1,0,0,0,1
8745,1/5/2012,5,0,1,0.59,6,1.4,-0.9982,0,26,0,0,0,1,0,0,0,1
8746,1/5/2012,6,0,1,0.75,9,1.4,-2.0014,0,78,0,0,0,1,0,0,0,1
8747,1/5/2012,7,0,1,0.69,6,1.4,-0.9982,1,215,0,0,0,1,0,0,0,1
8748,1/5/2012,8,0,1,0.75,0,1.4,1.0016,1,388,0,0,0,1,0,0,0,1
8749,1/5/2012,9,0,1,0.69,0,2.34,1.9982,1,227,0,0,0,1,0,0,0,1
8750,1/5/2012,10,0,1,0.52,6,3.28,1.0016,1,86,0,0,0,1,0,0,0,1
8751,1/5/2012,11,0,1,0.49,0,6.1,5.9978,1,84,0,0,0,1,1,0,0,0
8752,1/5/2012,12,0,1,0.49,17,6.1,3.0014,1,120,0,0,0,1,1,0,0,0
8753,1/5/2012,13,0,1,0.42,20,7.98,3.998,1,118,0,0,0,1,1,0,0,0
